trait_pair	EFO	Common Study	Rare Study	g_C	g_R	nShared	Log2SizeOE	J_RC	jaccard_zero	N_C	N_R	binary	Mean_Constraint	DiffRC_Constraint	Mean_GO	DiffRC_GO	Mean_GeneSize	DiffRC_GeneSize	Mean_mRNA	DiffRC_mRNA	Mean_nTissues	DiffRC_nTissues	density_R	density_C	assortativity_RC
34226706_EFO_0004468_GCST90301964_EFO_0004468	EFO_0004468	GCST90301964	34226706	7	5	0	1.5828692403662088	0.0	1	136016.0	400458.0	0	0.026529108333333332	-1.9016858041794669	14.25	-0.6666666666666666	122278.16666666667	-1.8357629132328814	8.543380483641977	-1.9388687642564313	31.75	-1.8545454545454545	0.2	0.5238095238095238	0.0135845216146884
34375979_EFO_0004468_GCST90301964_EFO_0004468	EFO_0004468	GCST90301964	34375979	7	3	0	0.5612519867656423	0.0	1	136016.0	234928.0	0	0.034565900000000004	-1.2108786821385062	14.7	-0.88	147876.2	-1.6694419137478465	13.53455415	-0.2456342576595521	53.3	0.018691588785046728	0.0	0.5238095238095238	0.0072928842139199
36809768_EFO_0004468_GCST90301964_EFO_0004468	EFO_0004468	GCST90301964	36809768	7	49	1	1.353672304926279	0.01818181818181818	0	136016.0	359757.0	0	0.015191275	-1.2108786821385062	15.375	-0.18181818181818182	62631.625	-1.3083632548664001	12.954199921296293	-0.12855899261826226	53.0	0.0	0.0773809523809523	0.5238095238095238	0.0079478735007081
37262146_EFO_0004468_GCST90301964_EFO_0004468	EFO_0004468	GCST90301964	37262146	7	9	0	0.98497978005421	0.0	1	136016.0	368499.0	0	0.02280706625	-1.540421377220619	15.1875	-0.3225806451612903	113306.75	-1.2987990301418295	12.672191490625	-0.25036860677356126	53.5625	0.018691588785046728	0.0277777777777777	0.5238095238095238	0.0071554286374106
31367044_EFO_0004502_GCST001463_EFO_0004502	EFO_0004502	GCST001463	31367044	4	6	1	1.0289968977864985	0.1111111111111111	0	35355.0	14172.0	0	0.071284914	-1.6824135486570062	20.8	0.2716049382716049	96169.9	-1.5715481391568034	19.77654130296296	0.4869117323649851	37.2	-0.7	0.1333333333333333	0.1666666666666666	0.001104595576013
31367044_EFO_0004502_GCST002233_EFO_0004502	EFO_0004502	GCST002233	31367044	5	6	2	1.5084225851355653	0.2222222222222222	0	7827.0	14172.0	0	0.12670092181818182	-1.8027797894059852	17.545454545454547	0.7058823529411765	106618.72727272728	-1.5742894774080485	19.187824820875424	0.49972273335986594	38.72727272727273	-0.7	0.1333333333333333	0.1	0.0016848593141517
31367044_EFO_0004502_GCST003096_EFO_0004502	EFO_0004502	GCST003096	31367044	3	6	0	-0.3248218960461702	0.0	1	737.0	14172.0	0	0.01802676	-0.6549223161520977	16.333333333333332	1.5384615384615385	289107.6666666667	-1.8840000261010026	16.612212324444446	1.5546790437199909	21.0	0.8108108108108109	0.1333333333333333	0.0	0.0010842399022065
31367044_EFO_0004502_GCST012168_EFO_0004502	EFO_0004502	GCST012168	31367044	3	6	0	-0.3753058402658783	0.0	1	954.0	14172.0	0	0.011717430000000001	0.5268768190279021	18.666666666666668	0.7878787878787878	30805.666666666668	-0.5615865006215658	21.202133653703704	0.33578369822117315	35.333333333333336	-0.7	0.1333333333333333	0.0	0.0008965263669639
31367044_EFO_0004502_GCST90293085_EFO_0004502	EFO_0004502	GCST90293085	31367044	10	6	1	1.274469802768597	0.06666666666666667	0	46434.0	14172.0	0	0.025029415000000003	-0.8033441531177554	16.125	0.6285714285714286	136678.5	-1.5720357344515306	16.354078257060188	0.6387516175303197	43.5	-0.7	0.1333333333333333	0.0666666666666666	0.0011798296496899
34226706_EFO_0004509_GCST90002314_EFO_0004509	EFO_0004509	GCST90002314	34226706	199	22	5	0.7870401287960364	0.023148148148148147	0	746431.0	445373.0	0	0.03875783393665158	-1.3853425430294217	17.149321266968325	0.08450704225352113	102158.48416289593	-1.2464661361743654	10.581429798055973	0.3127365533361343	53.0	0.0	0.0649350649350649	0.0295924064768285	0.0054038153489303
34226706_EFO_0004509_GCST90012210_EFO_0004509	EFO_0004509	GCST90012210	34226706	14	22	2	1.2645218818596875	0.058823529411764705	0	67869.0	445373.0	0	0.02750360972222222	-1.5381028694765189	18.11111111111111	0.05555555555555555	41731.52777777778	-0.8914112383080469	15.517319850823046	-0.24651803925765772	53.388888888888886	-0.018691588785046728	0.0649350649350649	0.0769230769230769	0.0016855831072745
34226706_EFO_0004509_GCST90018957_EFO_0004509	EFO_0004509	GCST90018957	34226706	195	22	8	1.099962850450879	0.03827751196172249	0	502921.0	445373.0	0	0.0459607301843318	-1.4711192091182832	17.152073732718893	0.08450704225352113	107805.89400921659	-1.2805567912348113	11.385788987028501	0.23090724050313072	53.0	0.0	0.0649350649350649	0.0360560401797515	0.0050157136841837
34226706_EFO_0004509_GCST90258651_EFO_0004509	EFO_0004509	GCST90258651	34226706	8	22	1	0.6278828295874959	0.034482758620689655	0	18685.0	445373.0	0	0.019235525	-1.4781721747962893	17.566666666666666	0.208955223880597	46556.1	-1.2079133083953568	14.422058154320988	-0.11001433553099418	53.266666666666666	-0.018691588785046728	0.0649350649350649	0.0714285714285714	0.0014294543162625
34226706_EFO_0004509_GCST90258652_EFO_0004509	EFO_0004509	GCST90258652	34226706	102	22	2	0.7113301758781793	0.01639344262295082	0	46904.0	445373.0	0	0.02810332056451613	-1.2371885783271983	16.443548387096776	0.14492753623188406	62353.782258064515	-0.9295545630319108	11.605959893966547	0.23090724050313072	53.0	0.0	0.0649350649350649	0.0308677926616191	0.0017672131616065
31992710_EFO_0004527_GCST000504_EFO_0004527	EFO_0004527	GCST000504	31992710	4	3	1	1.4540568068414643	0.16666666666666666	0	24167.0	50101.0	0	0.012840892857142858	-1.6557967204448913	13.714285714285714	0.2857142857142857	40899.0	-1.7832846353161695	12.874948913756613	-1.6184981170506414	34.285714285714285	-1.4838709677419355	0.6666666666666666	0.0	0.0017363429933567
33257650_EFO_0004527_GCST000504_EFO_0004527	EFO_0004527	GCST000504	33257650	4	15	0	0.2843868552935992	0.0	1	24167.0	487409.0	0	0.006976124736842105	-1.4652200049899593	10.421052631578947	-0.18181818181818182	15705.78947368421	-1.909198365114855	7.255636905945419	-1.4086417753222626	39.78947368421053	-0.4	0.4095238095238095	0.0	0.0095243780555122
34226706_EFO_0004527_GCST000504_EFO_0004527	EFO_0004527	GCST000504	34226706	4	51	1	0.9776606849328278	0.018518518518518517	0	24167.0	444035.0	0	0.012943315818181818	-0.5211245507167737	13.854545454545455	0.15384615384615385	35333.12727272727	-0.7085162856325298	14.951695538720537	-0.3615467596315163	53.07272727272727	-0.018691588785046728	0.0423529411764705	0.0	0.0009946045734719
34375979_EFO_0004527_GCST000504_EFO_0004527	EFO_0004527	GCST000504	34375979	4	26	2	1.60319452227695	0.07142857142857142	0	24167.0	261245.0	0	0.01149908	-0.7058283796781888	20.666666666666668	0.5882352941176471	43974.4	-0.5228156276710139	14.389661493827157	-0.4370412053096967	54.0	0.0	0.1692307692307692	0.0	0.0056998704322892
34662886_EFO_0004527_GCST000504_EFO_0004527	EFO_0004527	GCST000504	34662886	4	36	1	1.4939327717281816	0.02564102564102564	0	24167.0	419104.55479452055	0	0.0184966705	-0.14127866473871317	21.45	0.6086956521739131	44683.2	-0.48084014171065	13.354448053796295	-0.5007333893553316	54.0	0.0	0.1984126984126984	0.0	0.0044618942410997
31992710_EFO_0004527_GCST90002326_EFO_0004527	EFO_0004527	GCST90002326	31992710	214	3	1	-0.0356851044049002	0.004629629629629629	0	630125.0	50101.0	0	0.04489957064516129	-1.8335034840706685	16.0	0.0	69461.35023041474	-1.7884027936644642	14.046542301536094	-1.4635288382983427	53.36405529953917	-1.4838709677419355	0.6666666666666666	0.0605063402220174	0.0055733589239261
33257650_EFO_0004527_GCST90002326_EFO_0004527	EFO_0004527	GCST90002326	33257650	214	15	1	0.5262334754061452	0.0043859649122807015	0	630125.0	487409.0	0	0.04273304344978166	-1.7341638533007937	15.606986899563319	-0.46153846153846156	65874.36681222708	-1.9114124544974573	13.518917634279472	-1.187566576780991	52.82096069868996	-0.4	0.4095238095238095	0.0605063402220174	0.0059528429824224
34226706_EFO_0004527_GCST90002326_EFO_0004527	EFO_0004527	GCST90002326	34226706	214	51	5	0.7503040410293178	0.019230769230769232	0	630125.0	444035.0	0	0.039113973396226416	-1.1481408770089363	15.615094339622642	-0.13333333333333333	63132.61132075472	-0.7304998933095381	14.265352044025153	0.019103370484665996	53.80754716981132	-0.018691588785046728	0.0423529411764705	0.0605063402220174	0.0053069904726889
34375979_EFO_0004527_GCST90002326_EFO_0004527	EFO_0004527	GCST90002326	34375979	214	26	5	0.6643710953438946	0.02127659574468085	0	630125.0	261245.0	0	0.041659554083333335	-1.2769916923432036	16.65	0.3157894736842105	67108.55	-0.5462636348835948	14.12360367438271	-0.05951830351629456	54.0	0.0	0.1692307692307692	0.0605063402220174	0.0072524612875377
34662886_EFO_0004527_GCST90002326_EFO_0004527	EFO_0004527	GCST90002326	34662886	214	36	9	1.018469708745513	0.03734439834024896	0	630125.0	419104.55479452055	0	0.0415727496	-0.856282858084462	16.936	0.33766233766233766	66296.592	-0.5045594868464365	13.968611836755551	-0.12676968848995102	54.0	0.0	0.1984126984126984	0.0605063402220174	0.0070013312318726
31992710_EFO_0004527_GCST90002390_EFO_0004527	EFO_0004527	GCST90002390	31992710	352	3	2	0.5965183667763532	0.0056657223796034	0	408112.0	50101.0	0	0.05043058656338028	-1.850343129162268	16.991549295774647	-0.06060606060606061	71074.75211267605	-1.7919500383709546	14.527552015931139	-1.4769137983309728	53.611267605633806	-1.4838709677419355	0.6666666666666666	0.0652518777518777	0.0099936136651983
33257650_EFO_0004527_GCST90002390_EFO_0004527	EFO_0004527	GCST90002390	33257650	352	15	1	0.6096555862852533	0.00273224043715847	0	408112.0	487409.0	0	0.04889787016348774	-1.7604229070980053	16.713896457765667	-0.5185185185185185	68783.79836512261	-1.912944935213883	14.18259788684529	-1.206258894015169	53.264305177111716	-0.4	0.4095238095238095	0.0652518777518777	0.0104950961475069
34226706_EFO_0004527_GCST90002390_EFO_0004527	EFO_0004527	GCST90002390	34226706	352	51	11	1.0399151991839013	0.02806122448979592	0	408112.0	444035.0	0	0.045967380521091804	-1.2201983032437245	16.620347394540943	-0.1935483870967742	66721.00744416873	-0.7459111421973957	14.614142873173419	-0.010019596597364868	53.873449131513645	-0.018691588785046728	0.0423529411764705	0.0652518777518777	0.0092198572587792
34375979_EFO_0004527_GCST90002390_EFO_0004527	EFO_0004527	GCST90002390	34375979	352	26	11	1.2672224206611882	0.02997275204359673	0	408112.0	261245.0	0	0.048036889894179896	-1.3404333390602043	17.343915343915345	0.2564102564102564	69482.74074074074	-0.5627341744985648	14.547212084852045	-0.08860148457263653	54.0	0.0	0.1692307692307692	0.0652518777518777	0.0109569068176536
34662886_EFO_0004527_GCST90002390_EFO_0004527	EFO_0004527	GCST90002390	34662886	352	36	14	1.3817270986640957	0.0374331550802139	0	408112.0	419104.55479452055	0	0.04781659484536083	-0.9447528171639766	17.510309278350515	0.27848101265822783	68898.38144329897	-0.5212281164775227	14.436428467554407	-0.15574751749094148	54.0	0.0	0.1984126984126984	0.0652518777518777	0.0106809094230428
31992710_EFO_0004527_GCST90018744_EFO_0004527	EFO_0004527	GCST90018744	31992710	66	3	1	0.9002258388583342	0.014705882352941176	0	128028.0	50101.0	0	0.032673183043478264	-1.7806934776282013	15.043478260869565	0.06451612903225806	45374.217391304344	-1.6928246302916643	14.076382954750402	-1.4764021472912214	52.0	-1.4838709677419355	0.6666666666666666	0.0466200466200466	0.0020409184685909
33257650_EFO_0004527_GCST90018744_EFO_0004527	EFO_0004527	GCST90018744	33257650	66	15	0	0.2732944781675955	0.0	1	128028.0	487409.0	0	0.02835937962962963	-1.6526995061347844	14.074074074074074	-0.4	38801.7037037037	-1.8694833374273316	12.580282502400548	-1.2055429961523576	50.666666666666664	-0.4	0.4095238095238095	0.0466200466200466	0.0046271237113381
34226706_EFO_0004527_GCST90018744_EFO_0004527	EFO_0004527	GCST90018744	34226706	66	51	4	0.994214202698255	0.035398230088495575	0	128028.0	444035.0	0	0.02458500641025641	-0.9381586110617013	14.564102564102564	-0.06896551724137931	40921.794871794875	-0.36349087271817954	14.559735351377018	-0.008894793301425813	53.56410256410256	-0.018691588785046728	0.0423529411764705	0.0466200466200466	0.0022641251727274
34375979_EFO_0004527_GCST90018744_EFO_0004527	EFO_0004527	GCST90018744	34375979	66	26	5	1.577775681908323	0.05747126436781609	0	128028.0	261245.0	0	0.027277562826086958	-1.0895858371575105	16.97826086956522	0.3783783783783784	45258.260869565216	-0.16184812442817934	14.269952459742349	-0.08747883578206703	54.0	0.0	0.1692307692307692	0.0466200466200466	0.0044600194243655
34662886_EFO_0004527_GCST90018744_EFO_0004527	EFO_0004527	GCST90018744	34662886	66	36	4	1.5731640160821527	0.04081632653061224	0	128028.0	419104.55479452055	0	0.028474805882352943	-0.6062094315734717	17.647058823529413	0.4	45410.35294117647	-0.11727019186613054	13.875722584640522	-0.15462946148705034	54.0	0.0	0.1984126984126984	0.0466200466200466	0.0044910282314149
31992710_EFO_0004527_GCST90018964_EFO_0004527	EFO_0004527	GCST90018964	31992710	207	3	1	0.6508606123615943	0.004784688995215311	0	478500.0	50101.0	0	0.03998337157142857	-1.8140493116862435	16.0	0.0	74145.4	-1.801198573848838	13.859474034338625	-1.457441365800833	53.34285714285714	-1.4838709677419355	0.6666666666666666	0.0536560198864968	0.0039152188888704
33257650_EFO_0004527_GCST90018964_EFO_0004527	EFO_0004527	GCST90018964	33257650	207	15	1	0.5415172616997734	0.004524886877828055	0	478500.0	487409.0	0	0.03801427094594595	-1.703998656719998	15.594594594594595	-0.46153846153846156	70192.12162162163	-1.9169326576077752	13.325324351476477	-1.1790898849195253	52.78378378378378	-0.4	0.4095238095238095	0.0536560198864968	0.004623636914742
34226706_EFO_0004527_GCST90018964_EFO_0004527	EFO_0004527	GCST90018964	34226706	207	51	5	0.9120487535831012	0.019762845849802372	0	478500.0	444035.0	0	0.03495544244186047	-1.06807363597744	15.604651162790697	-0.13333333333333333	66773.5	-0.7867822218102609	14.119023873815676	0.03214367544441007	53.80232558139535	-0.018691588785046728	0.0423529411764705	0.0536560198864968	0.0035856913318039
34375979_EFO_0004527_GCST90018964_EFO_0004527	EFO_0004527	GCST90018964	34375979	207	26	7	1.3529855504850086	0.030973451327433628	0	478500.0	261245.0	0	0.03713130549356223	-1.2059807135118719	16.669527896995707	0.3157894736842105	71259.54077253219	-0.6065455806493563	13.957316522015576	-0.04648501745945248	54.0	0.0	0.1692307692307692	0.0536560198864968	0.0050845758608815
34662886_EFO_0004527_GCST90018964_EFO_0004527	EFO_0004527	GCST90018964	34662886	207	36	8	1.3244875658603088	0.03404255319148936	0	478500.0	419104.55479452055	0	0.03722834814814815	-0.7595921292033381	16.962962962962962	0.33766233766233766	70253.37037037036	-0.5655965729694673	13.804702991632373	-0.11377440914103129	54.0	0.0	0.1984126984126984	0.0536560198864968	0.0054548673152513
34375979_EFO_0004528_GCST004605_EFO_0004528	EFO_0004528	GCST004605	34375979	40	8	1	0.8570692670759077	0.02127659574468085	0	172851.0	261243.0	0	0.018400000833333333	-1.1794745408872032	16.0	0.0	53522.916666666664	-1.2704738728316012	16.027227868132716	-1.3515570996547042	49.083333333333336	-0.7515923566878981	0.5357142857142857	0.0717948717948717	0.0090317823431496
34662886_EFO_0004528_GCST004605_EFO_0004528	EFO_0004528	GCST004605	34662886	40	10	3	0.973996740735942	0.06382978723404255	0	172851.0	419146.6	0	0.02112565	0.030335828290065467	17.7	0.41975308641975306	59311.5	-0.19383786483979162	15.63725000472222	-1.2717463596473844	46.3	-1.1079136690647482	0.5555555555555556	0.0717948717948717	0.0089833198234965
34375979_EFO_0004528_GCST90002332_EFO_0004528	EFO_0004528	GCST90002332	34375979	90	8	4	1.5396103094595808	0.0425531914893617	0	642173.0	261243.0	0	0.024965903469387755	-1.3252583785762728	16.0	0.0	70536.22448979592	-1.3856800519585228	13.63041861946334	-1.2085667328372416	51.59183673469388	-0.7515923566878981	0.5357142857142857	0.0574282147315855	0.003327472919027
34662886_EFO_0004528_GCST90002332_EFO_0004528	EFO_0004528	GCST90002332	34662886	90	10	6	1.5084441243741364	0.06382978723404255	0	642173.0	419146.6	0	0.026197409999999997	-0.20933883528280225	16.85	0.41975308641975306	73090.25	-0.39566107926295396	13.483365872731481	-1.1157996716015155	50.15	-1.1079136690647482	0.5555555555555556	0.0574282147315855	0.0033356815816839
34375979_EFO_0004528_GCST90018745_EFO_0004528	EFO_0004528	GCST90018745	34375979	27	8	2	1.4802301648673748	0.06060606060606061	0	135482.0	261243.0	0	0.013971831142857143	-1.0114316508059078	22.17142857142857	-0.4	42169.91428571429	-1.1470240686609863	11.26918384878307	-1.1634333886178847	47.25714285714286	-0.7515923566878981	0.5357142857142857	0.0854700854700854	0.0034608629615333
34662886_EFO_0004528_GCST90018745_EFO_0004528	EFO_0004528	GCST90018745	34662886	27	10	4	1.4864677084383795	0.12121212121212122	0	135482.0	419146.6	0	0.01789450135135135	0.269305778364946	24.135135135135137	0.020618556701030927	50606.0	0.0003655386013702758	10.99937830467968	-1.066914531525892	43.5945945945946	-1.1079136690647482	0.5555555555555556	0.0854700854700854	0.0039445881056553
